Date,entry_time,Token,cycle_id,Vol Buy (C4),Profit (C4),Margin (C4) %,Margin C1 %,Margin C2 %,Margin C3 %
2025-12-07,2025-12-07 17:52:47,4PXGk4s19rkCmdtJUZWC9p8FXrASpbysAnatbKChpump,"('Ar2Y6o_4PXGk4_1765104767000',)",0.687175705,-0.04799584499999998,-6.984508423504289,-21.54,-7.47,-14.79
2025-12-07,2025-12-07 20:38:35,Hn2arGnTHwDm8Rds6RYqAig5nrwkvx7Um5aRbSBXpump,"('Ar2Y6o_Hn2arG_1765114715000',)",0.605540868,0.07410042400000005,12.237064072114793,-13.76,-0.57,-22.41
2025-12-07,2025-12-07 21:30:14,7XYVSjj9F4E7tbmGnzticPFwBqd6grAfTRhsq9w3pump,"('Ar2Y6o_7XYVSj_1765117814000',)",0.736071446,-0.09011660999999993,-12.242916158440405,-18.6,-1.75,-41.07
2025-12-07,2025-12-07 22:33:44,8NnTZLobhPjHC3jJX4BtUP3E97xyb8o6sBHqXFd4pump,"('Ar2Y6o_8NnTZL_1765121624000',)",1.441954897,0.13323196000000004,9.239675961931287,-10.33,-17.79,-32.16
2025-12-07,2025-12-07 23:16:22,9Q3UUxiSHdNPazeBTriH4vaH4hCpdMv5iDVqyAfQpump,"('Ar2Y6o_9Q3UUx_1765124182000',)",0.804591235,-0.004934771999999921,-0.6133265918562886,-42.5,-36.86,-15.7
2025-12-08,2025-12-08 01:00:59,BFDFwWADyiUyguWryqr1JEdns4SUWghG66ejhRgmpump,"('Ar2Y6o_BFDFwW_1765130459000',)",0.288995282,-0.015193991000000018,-5.2575221625936495,-17.6,-21.99,-16.8
2025-12-08,2025-12-08 01:32:11,CgK9rq3ysnS4z5FG7pMNNE4B3hXZ8KDQsQnXV85Lpump,"('Ar2Y6o_CgK9rq_1765132331000',)",1.508428462,-0.26228877399999995,-17.388214330843084,-19.28,-14.97,-35.0
2025-12-08,2025-12-08 02:15:40,6GgqzYqYaF4Vq3SYYKjW4iAzuKAbTXckmZ8Z2Dbepump,"('Ar2Y6o_6GgqzY_1765134940000',)",0.597374172,0.15114485899999996,25.301538982505583,-11.15,-5.78,-39.07
2025-12-08,2025-12-08 03:33:56,CgK9rq3ysnS4z5FG7pMNNE4B3hXZ8KDQsQnXV85Lpump,"('Ar2Y6o_CgK9rq_1765139636000',)",1.28694042,0.32835095699999983,25.514076012936155,-14.97,-35.0,-17.39
2025-12-08,2025-12-08 04:43:03,2hzxUTZsHkP8d4aa5T9WRqoTm6DY3W8JyBhXxGA9pump,"('Ar2Y6o_2hzxUT_1765143783000',)",0.489271946,0.02978543999999994,6.087706487876159,-23.69,-45.62,-26.15
2025-12-08,2025-12-08 08:55:04,Co62XaJjUcf95nt3enmMcwUxqdSv8epum3hzSZM5pump,"('Ar2Y6o_Co62Xa_1765158904000',)",0.818601884,-0.434748113,-53.10861378374252,-25.29,-5.2,-34.36
2025-12-08,2025-12-08 10:00:10,5PtEXR4SzTLhc3ztx2Q2mu5m18e3rHW2rYEhQbbvpump,"('Ar2Y6o_5PtEXR_1765162810000',)",0.936425842,0.08191743699999998,8.747882995736461,-7.16,-1.75,-24.92
2025-12-08,2025-12-08 11:13:09,6kNUfzMidWJ9fEsVKAqwQjV379DXGTJDQuQCTGUdpump,"('Ar2Y6o_6kNUfz_1765167189000',)",0.383300207,0.037219239000000015,9.71020581786433,-21.59,-2.68,-20.43
2025-12-08,2025-12-08 13:39:05,6egza6Ztc4rannkRgMt29oxH3KkCukxTmnuxtf4Tpump,"('Ar2Y6o_6egza6_1765175945000',)",0.8248453600000001,-0.05300168000000005,-6.425650500113142,-39.88,1.37,-31.45
2025-12-08,2025-12-08 20:48:37,2pYfKNaHrydrrGpgZVmT5o9GS6dHDJXSfq9eynKipump,"('Ar2Y6o_2pYfKN_1765201717000',)",0.429302491,-0.050659767999999994,-11.800483123681664,-11.14,-11.04,-14.51
2025-12-08,2025-12-08 22:34:33,Hykh8ki4a6T1NWyKSP2yVbro7sSvsuBqAzM6vvappump,"('Ar2Y6o_Hykh8k_1765208073000',)",0.690870887,-0.16869129399999994,-24.417195336239423,-34.34,-0.0,-35.1
2025-12-09,2025-12-09 00:59:42,BTag4Aqg1LeKg4fCtWnG8DqSqqM7updxEFpHcA3gpump,"('Ar2Y6o_BTag4A_1765216782000',)",0.888100194,0.08132660000000003,9.157367665207381,-11.91,-7.04,-17.99
2025-12-09,2025-12-09 02:24:43,8eec1aDNuWwekviLKbHfnqHNCLvm3n5KSWL3oxPupump,"('Ar2Y6o_8eec1a_1765221883000',)",0.685165431,0.09038318199999995,13.191439309494285,-18.68,-10.15,-40.88
2025-12-09,2025-12-09 04:00:53,AfCAvSUHPUsf9Z826AbQ9hmRq1px6of24hcEqd2Gpump,"('Ar2Y6o_AfCAvS_1765227653000',)",0.596031137,-0.191576439,-32.14201861403761,-11.85,-2.82,-50.45
2025-12-09,2025-12-09 04:05:25,7gFduiNFdW7NAXR9VmEGzhE93XVPoMun81gJyJzBpump,"('Ar2Y6o_7gFdui_1765227925000',)",0.6257060440000001,-0.02638805100000008,-4.217323973939442,-15.17,-4.75,-22.31
2025-12-09,2025-12-09 04:13:27,E85FFUEYL2p8RiwTKwocxAGxXzTfLZx5jjGx82S5pump,"('Ar2Y6o_E85FFU_1765228407000',)",0.717899636,0.13980717100000006,19.474473030656345,-30.42,-1.12,-16.18
2025-12-09,2025-12-09 05:17:55,7jmXRsFYXqdQjjtyo5frkoXXKQNc9AdosxDaNFGBpump,"('Ar2Y6o_7jmXRs_1765232275000',)",0.862863879,0.582794411,67.54187134075177,-29.8,-4.25,-28.68
2025-12-09,2025-12-09 05:18:46,5v2DtFAeNaY2zzYtY6AhPaSZHTKmKpbsUSnyyFdGpump,"('Ar2Y6o_5v2DtF_1765232326000',)",1.550016457,0.0013656580000001028,0.08810603228324969,-17.04,-18.37,-39.18
2025-12-09,2025-12-09 05:39:54,FudSxkCxYezxwg65nE7AKeCsUuFjEGDbaoJvomMSpump,"('Ar2Y6o_FudSxk_1765233594000',)",0.450038318,0.027739259000000016,6.163754927197114,-12.79,-0.43,-16.14
2025-12-09,2025-12-09 06:25:43,5d7qJ2MvPZGZ3wuEy1daqYSp1RF5MuH9y8J6KjZgPhbn,"('Ar2Y6o_5d7qJ2_1765236343000',)",1.089686935,0.19322528099999992,17.732182959502943,-23.49,-12.52,-26.88
2025-12-09,2025-12-09 08:51:58,2vFy69Fg7yU4pC5U9DrL3yX2SE4MdPWpp4tJ5mgNpump,"('Ar2Y6o_2vFy69_1765245118000',)",0.397510685,0.040342511000000025,10.148786566579972,-13.43,-13.12,-15.64
2025-12-09,2025-12-09 09:09:33,FCTcZBxwmrKEhk2c7bYoLHiKAS5PqMbhf1Fd4PqYpump,"('Ar2Y6o_FCTcZB_1765246173000',)",1.019249585,0.12433412299999991,12.198594419834853,-25.08,-24.49,-21.73
2025-12-09,2025-12-09 10:54:49,CDHCwP7xTapPTQBEzfZqD6zkmTftRVqipB6iGc3Bpump,"('Ar2Y6o_CDHCwP_1765252489000',)",0.7955326450000001,-0.017540438000000047,-2.2048671553887074,-22.86,-12.99,-15.67
2025-12-09,2025-12-09 14:09:39,E3HaoVGnezn7M8D8zvBnim2zj45otSMtk1drakNMpump,"('Ar2Y6o_E3HaoV_1765264179000',)",0.391906394,-0.007059741000000008,-1.8013844908077739,-9.33,-6.28,-18.09
2025-12-09,2025-12-09 14:16:23,551gXhyQpN8N6EVScD12oRgT2WRyxBkY8Zm4tzuzpump,"('Ar2Y6o_551gXh_1765264583000',)",0.738338046,0.15243708900000008,20.645975082259284,-11.73,-0.69,-19.22
2025-12-09,2025-12-09 16:43:22,3Expf4KgPJ2tJHoz71jZmLP6RpSbW8bCMqiNH7oepump,"('Ar2Y6o_3Expf4_1765273402000',)",1.102618128,-0.5960058340000001,-54.05369446274876,-8.23,-1.12,-48.6
2025-12-09,2025-12-09 18:38:07,BKonf7pzW8kDue5fxLtNeUb1KPp4sm5HaSzGVo4tpump,"('Ar2Y6o_BKonf7_1765280287000',)",0.393492548,0.19633080300000005,49.89441451887421,-23.75,-4.25,-27.9
2025-12-09,2025-12-09 19:14:59,BCaBbYYkB2kCrYFReJZmRJu33ykdnHQC6KCsxQiApump,"('Ar2Y6o_BCaBbY_1765282499000',)",0.912821333,-0.01441657900000004,-1.57934290959434,-19.17,-0.32,-22.28
2025-12-09,2025-12-09 20:02:34,9hGYSgC88wKDJ92CVF4R2jc1etg31ziRkfLVLGjFpump,"('Ar2Y6o_9hGYSg_1765285354000',)",0.8493457849999999,0.03824192400000004,4.502515309474344,-8.83,-2.44,-34.59
2025-12-09,2025-12-09 20:41:22,Bi1WGxZBEn3FZ1eYdxqutX5iSrK5MaVQg8wqyhnrpump,"('Ar2Y6o_Bi1WGx_1765287682000',)",0.646968866,0.18069509299999997,27.929488186530442,-10.41,-5.91,-13.34
2025-12-09,2025-12-09 21:53:50,5bzT4J12BqUZwC5vZs3KgNYpeDfyyZJn3KTrvNeLpump,"('Ar2Y6o_5bzT4J_1765292030000',)",1.805217908,0.029195097999999975,1.6172617095486945,-11.62,-2.84,-28.61
2025-12-09,2025-12-09 22:43:42,BCaBbYYkB2kCrYFReJZmRJu33ykdnHQC6KCsxQiApump,"('Ar2Y6o_BCaBbY_1765295022000',)",0.816649983,0.28338237499999996,34.70059155073783,-22.28,-1.58,-17.2
2025-12-09,2025-12-09 23:09:02,3o7gK8vZQV9rjPAtSVRMLPjh4xMs7MHfrcnyqxorpump,"('Ar2Y6o_3o7gK8_1765296542000',)",1.573466956,0.009187226999999965,0.5838843303932697,-33.63,-16.84,-33.0
2025-12-10,2025-12-10 01:50:38,7bU5YHcvVXvhPe4Jbfa259j3tkjWteyw6syKUMgapump,"('Ar2Y6o_7bU5YH_1765306238000',)",0.7630812120000001,0.0994485839999999,13.032503282232543,-9.29,-6.83,-49.37
2025-12-10,2025-12-10 02:27:06,Hykh8ki4a6T1NWyKSP2yVbro7sSvsuBqAzM6vvappump,"('Ar2Y6o_Hykh8k_1765308426000',)",0.768088307,-0.13358961000000003,-17.392480627881767,-7.48,-18.14,-46.68
2025-12-10,2025-12-10 02:43:21,HmACjJzZ7RBU3VK2jevFrTJuKEX8W4GSGDE7sLb4pump,"('Ar2Y6o_HmACjJ_1765309401000',)",0.659774759,0.11741658599999993,17.79646529339264,-10.49,-16.42,-20.25
2025-12-10,2025-12-10 04:33:46,Hykh8ki4a6T1NWyKSP2yVbro7sSvsuBqAzM6vvappump,"('Ar2Y6o_Hykh8k_1765316026000',)",0.710945404,-0.025497870999999894,-3.5864738496853543,-18.14,-46.68,-17.39
2025-12-10,2025-12-10 05:41:41,43iMyTnAQKgSomWTQybS6VuAXLsZkCimJQeEqjnHpump,"('Ar2Y6o_43iMyT_1765320101000',)",0.613991432,0.38239417500000006,62.28005067666808,-25.88,-13.33,-14.95
2025-12-10,2025-12-10 06:10:09,HPrF8Ba11X7FLHSqMRkeY8Snf9EZ3vT7eDbwzz41pump,"('Ar2Y6o_HPrF8B_1765321809000',)",0.4751823109999999,-0.10179579099999991,-21.42247062727887,-48.58,-33.24,-25.04
2025-12-10,2025-12-10 08:43:44,E58m3WsEmGcKVeiKL8bqnMAT9BsB6RvNHCiiz6aLpump,"('Ar2Y6o_E58m3W_1765331024000',)",0.816303271,0.861411242,105.52588389664801,-27.66,-3.95,-29.4
2025-12-10,2025-12-10 10:09:29,U36pF4HwUrh4fGWLwVk4PEw5w7QNVZHqV3gVrRXpump,"('Ar2Y6o_U36pF4_1765336169000',)",1.913556674,0.41974295900000014,21.935224846128605,-8.23,-12.68,-22.61
2025-12-10,2025-12-10 10:11:11,AMCHpR1F5gKt6msk9j9aDBjKUSmgyAxhymbZhjkypump,"('Ar2Y6o_AMCHpR_1765336271000',)",0.743534901,0.2534761240000001,34.09068271833552,-32.8,-20.2,-46.48
2025-12-10,2025-12-10 12:30:27,Exnc79aFo3jqCcPg7neRRjgNDGrdJnHYy9XfJYGepump,"('Ar2Y6o_Exnc79_1765344627000',)",0.4357871829999999,-0.018053679999999905,-4.142774433088343,-66.29,-22.71,-17.9
2025-12-10,2025-12-10 15:13:42,Z9khWAMAZyZNKr5QZ3M2oJG5j9N8sLfJSNLYZkmpump,"('Ar2Y6o_Z9khWA_1765354422000',)",0.6370393,-0.23462127,-36.82995224941381,-21.2,-11.91,-14.21
2025-12-10,2025-12-10 17:07:15,A73eJNCtVmWG87FA2maixSkBnG6gEhgiHAE8RYAfpump,"('Ar2Y6o_A73eJN_1765361235000',)",1.574297698,0.13492102900000003,8.57023605963502,-8.54,-2.86,-17.56
2025-12-10,2025-12-10 18:46:21,9ZduKtYDkAVXMzXZ3bDMvokYmmGqqrbRhSSfo3nbpump,"('Ar2Y6o_9ZduKt_1765367181000',)",0.629168181,-0.06877486,-10.931077266286609,-16.28,-10.04,-22.4
2025-12-10,2025-12-10 20:20:14,5jCFVM8HRWzgQbmHaCc1xbEt3mfB1zQNLUx63emapump,"('Ar2Y6o_5jCFVM_1765372814000',)",0.6191206880000001,0.0007119839999999433,0.11499922612825744,-10.41,-7.05,-18.27
2025-12-10,2025-12-10 20:23:29,3reTzfqE1LkGsXFmi3oNtGSsYwnXZs6sPYtQapTvpump,"('Ar2Y6o_3reTzf_1765373009000',)",0.974555537,-0.005202488000000005,-0.5338318651407965,-24.55,0.44,-23.36
2025-12-10,2025-12-10 21:21:22,E6Vhd3RiQhagFMdLAGZzDuX9zazzu27m7uPKeyZZpump,"('Ar2Y6o_E6Vhd3_1765376482000',)",0.6454994920000001,0.2718388319999999,42.11294282474817,-25.57,-30.22,-27.25
2025-12-10,2025-12-10 22:06:41,BmuozKP7R8CinHvHnXBbgkpGJsNfw3BgkQeq7u1Gpump,"('Ar2Y6o_BmuozK_1765379201000',)",0.493175885,-0.04806157099999997,-9.7453205766539,-13.29,-4.62,-21.25
2025-12-10,2025-12-10 22:24:16,Z9khWAMAZyZNKr5QZ3M2oJG5j9N8sLfJSNLYZkmpump,"('Ar2Y6o_Z9khWA_1765380256000',)",0.510406085,-0.06911834999999994,-13.54183502729987,-11.91,-14.21,-36.83
2025-12-11,2025-12-11 00:39:56,6MWu9ecUyft81wrp9wgaj4ACbV61nqCQBHkRcuSkpump,"('Ar2Y6o_6MWu9e_1765388396000',)",1.16702239,-0.08488702999999997,-7.273813315612562,-38.82,-6.54,-14.67
2025-12-11,2025-12-11 03:22:01,Bf6Pkw5bjqLewAAzsWZpZsZorVoCVWf8foQy8JwEpump,"('Ar2Y6o_Bf6Pkw_1765398121000',)",0.455841427,0.7735333690000001,169.69352129550964,-12.72,-3.37,-25.37
2025-12-11,2025-12-11 05:58:10,7Fk3mqj2PFhmCk95SF6nT7zdanHpKYLS7FvQL9Mkpump,"('Ar2Y6o_7Fk3mq_1765407490000',)",0.334348605,0.024654648999999973,7.373935057991335,-10.05,-3.28,-18.44
2025-12-11,2025-12-11 06:39:19,8a61m9Goq1UHCuFtf2NF3Kyts1qZKXrS5L1ssQicpump,"('Ar2Y6o_8a61m9_1765409959000',)",0.406502422,-0.026120383999999996,-6.425640435667564,-24.36,1.91,-23.64
2025-12-11,2025-12-11 06:57:12,ESXksGWGPrfCfykwBMDhzwXSAKic8KDmBWhXZhEKpump,"('Ar2Y6o_ESXksG_1765411032000',)",0.955314113,0.05258578600000008,5.504554500389766,-29.58,1.66,-32.28
2025-12-11,2025-12-11 07:00:54,GPM7aMDgpenDZCJt8HV6FeoFkDypFBqt9fk5mCALs7ys,"('Ar2Y6o_GPM7aM_1765411254000',)",0.731671946,-0.17943473899999995,-24.523933161706868,-28.45,-30.47,-16.42
2025-12-11,2025-12-11 07:13:21,B84LXQhEQBGVQCXf92okxZBnxeXrmqAHxgdxn2dspump,"('Ar2Y6o_B84LXQ_1765412001000',)",0.689626647,-0.23823192599999998,-34.5450581175121,-7.22,-2.46,-16.05
2025-12-11,2025-12-11 08:05:11,MpvjNCpXMXVmHGSb5tHhhReN5e7D7iy1B85uDuGpump,"('Ar2Y6o_MpvjNC_1765415111000',)",0.561721683,-0.05036771299999998,-8.966667038915068,-17.57,2.1,-55.74
2025-12-11,2025-12-11 08:25:02,GPM7aMDgpenDZCJt8HV6FeoFkDypFBqt9fk5mCALs7ys,"('Ar2Y6o_GPM7aM_1765416302000',)",0.595746152,0.11023903999999995,18.50436459050766,-30.47,-16.42,-24.52
2025-12-11,2025-12-11 10:04:00,FymdDD26emDq9ShcCx1nb51MBhkX6K7vcQ4BheGKpump,"('Ar2Y6o_FymdDD_1765422240000',)",0.626608994,-0.032727082000000074,-5.222887368897242,-32.04,-35.79,-66.43
2025-12-11,2025-12-11 11:36:47,6nKHZFPMGQHiX79Bhqf5mFy1gwqjhVMoKBsP8ELwpump,"('Ar2Y6o_6nKHZF_1765427807000',)",0.8801730099999999,0.376451231,42.770140270490685,-24.95,-3.5,-14.13
2025-12-11,2025-12-11 12:03:12,HYqpnPeJKUuYmRaq5QcYbzb87Xw6iVAkvidtW9oZpump,"('Ar2Y6o_HYqpnP_1765429392000',)",1.033246375,0.046676629000000025,4.517473288982023,-19.41,-18.23,-13.95
2025-12-11,2025-12-11 15:26:24,9kLaQux5x9YuLnPX5rZPUKp86NSzoQs9FN7mGzJNqqg7,"('Ar2Y6o_9kLaQu_1765441584000',)",0.940371966,-0.014786186999999895,-1.5723764142922032,-13.97,1.56,-13.07
2025-12-11,2025-12-11 16:34:20,CeBCTrDuh619iXVtzq4YDnJQHXRY6LUTT9npJm7Vpump,"('Ar2Y6o_CeBCTr_1765445660000',)",0.603948096,-0.007014013000000041,-1.1613602305321353,-56.2,-6.27,-26.64
2025-12-11,2025-12-11 17:12:56,9cu2U81Ucj7eTgRoTmsWM3RuTcpEpqn9WPn9tZuspump,"('Ar2Y6o_9cu2U8_1765447976000',)",1.386626522,0.25159050000000005,18.14407095265412,-17.11,-0.31,-32.31
2025-12-11,2025-12-11 19:30:11,9n5ehBLEhJrNeq9VmEs7McX3LnCPuUBvCys5taoypump,"('Ar2Y6o_9n5ehB_1765456211000',)",0.8173439210000001,0.008227744999999898,1.0066441786137537,-28.2,-3.23,-34.02
2025-12-11,2025-12-11 21:50:45,HYqpnPeJKUuYmRaq5QcYbzb87Xw6iVAkvidtW9oZpump,"('Ar2Y6o_HYqpnP_1765464645000',)",0.948723701,0.09099989100000005,9.591822245410526,-14.28,-22.01,-18.25
2025-12-11,2025-12-11 22:00:21,3HRjHc7pFTnrnB4vmDUrig9JWkenJgCWHLrcEncMpump,"('Ar2Y6o_3HRjHc_1765465221000',)",0.691954428,0.21270343400000002,30.739514828279997,-17.23,-26.09,-39.95
2025-12-11,2025-12-11 22:01:28,AsZNonDAqKVjD94odh5BbEmLTpkB158uBX8APJ9Gpump,"('Ar2Y6o_AsZNon_1765465288000',)",1.1674040799999998,-0.05036583799999983,-4.314344866774822,-16.82,-16.73,-37.37
2025-12-11,2025-12-11 22:13:39,7XzNfLdX9h8i1Ky2akQggBZ4qjWAyK2QLhnxYmUxpump,"('Ar2Y6o_7XzNfL_1765466019000',)",1.15944645,-0.052821666999999906,-4.5557659864325695,-22.14,-21.1,-31.26
2025-12-11,2025-12-11 22:47:53,2bUYrED7TbkVy6V6R9dZVrUaXATbzez3mkdVNiqhpump,"('Ar2Y6o_2bUYrE_1765468073000',)",0.434423401,0.028111441000000015,6.470977607396435,-29.59,-24.96,-25.93
2025-12-12,2025-12-12 01:41:23,ECnQcudfpCNDMK7F3otvKa49ViFwPPn4QJq3msi3pump,"('Ar2Y6o_ECnQcu_1765478483000',)",0.664878386,-0.08930769900000002,-13.432185626801232,-18.05,-23.09,-13.39
2025-12-12,2025-12-12 02:44:38,ECnQcudfpCNDMK7F3otvKa49ViFwPPn4QJq3msi3pump,"('Ar2Y6o_ECnQcu_1765482278000',)",0.5739890799999999,-0.004176557999999941,-0.7276371878015417,-23.09,-13.39,-13.43
2025-12-12,2025-12-12 03:44:40,EF62t3i4xxyj3SwZ6d3m3WzocCdRfeh3C3PNrZafpump,"('Ar2Y6o_EF62t3_1765485880000',)",1.701080438,-1.073246868,-63.092070429182144,-9.25,-9.73,-16.33
2025-12-12,2025-12-12 04:06:34,8ADmfVjaCJq6FveWh3JksKZ4RymK79QfTd7X8ED1pump,"('Ar2Y6o_8ADmfV_1765487194000',)",0.600758883,0.195962085,32.61909071097331,-16.04,-1.41,-23.18
2025-12-12,2025-12-12 04:08:49,AiLxxavj33VYzBfUoYUu6mTsiAb8AQzbP738xmLvpump,"('Ar2Y6o_AiLxxa_1765487329000',)",0.8350381269999999,-0.22547205799999992,-27.00140876321926,-15.63,-0.15,-64.59
2025-12-12,2025-12-12 05:39:52,CbNWkvbAP4Q4xJANcnE7Hn9C796s77uJMPjBgkJUpump,"('Ar2Y6o_CbNWkv_1765492792000',)",0.6064861160000001,0.10972185899999987,18.0914049151951,-57.85,-7.58,-13.49
2025-12-12,2025-12-12 06:14:07,GSmAEgz8ntQjCo8Nk8NYVAJTTc8ioG8Y3fXh32m9pump,"('Ar2Y6o_GSmAEg_1765494847000',)",1.0439514479999998,0.16240634300000023,15.55688660724002,-10.56,-6.14,-17.55
2025-12-12,2025-12-12 07:44:00,ECnQcudfpCNDMK7F3otvKa49ViFwPPn4QJq3msi3pump,"('Ar2Y6o_ECnQcu_1765500240000',)",0.4256930459999999,-0.04352997299999989,-10.225671621612513,-10.18,-11.28,-35.01
2025-12-12,2025-12-12 08:52:35,JcYNoK4B6Xt943dGK2wQxeDjXNYrKGmbKeByCUapump,"('Ar2Y6o_JcYNoK_1765504355000',)",0.445514219,0.016362684000000016,3.6727635846792164,-8.5,-21.59,-15.04
2025-12-12,2025-12-12 09:47:15,5jCFVM8HRWzgQbmHaCc1xbEt3mfB1zQNLUx63emapump,"('Ar2Y6o_5jCFVM_1765507635000',)",0.437079189,-0.0013513249999999588,-0.3091716636272881,-18.27,0.11,-20.63
2025-12-12,2025-12-12 11:20:30,BaRSHXbAW2DAzzaid3vFhKi1HGSQQa9m5sgE33dVpump,"('Ar2Y6o_BaRSHX_1765513230000',)",0.594826295,0.23964296000000007,40.287889424928686,-75.08,-8.81,-18.93
2025-12-12,2025-12-12 19:07:00,2u7VNXWuavJoZ1X3WNdAAwokcazPvN4knswJ9AULpump,"('Ar2Y6o_2u7VNX_1765541220000',)",0.476350573,-0.07546587999999999,-15.842508496363243,-27.31,-0.35,-58.94
2025-12-12,2025-12-12 19:36:29,ECnQcudfpCNDMK7F3otvKa49ViFwPPn4QJq3msi3pump,"('Ar2Y6o_ECnQcu_1765542989000',)",0.443574454,-0.08618836600000002,-19.43041697347161,-35.01,-10.23,-26.01
2025-12-12,2025-12-12 20:30:16,ECnQcudfpCNDMK7F3otvKa49ViFwPPn4QJq3msi3pump,"('Ar2Y6o_ECnQcu_1765546216000',)",0.407595958,0.088760277,21.776535134335166,-10.23,-26.01,-19.43
2025-12-12,2025-12-12 20:38:34,5Pf7sL7HLmfCfczAijSisyYVKV1X6sx9ek4XBR8apump,"('Ar2Y6o_5Pf7sL_1765546714000',)",0.679284713,0.11364826299999997,16.730578625578456,-16.09,0.96,-27.61
2025-12-12,2025-12-12 22:37:03,EaX1w1JrWbc6utxA7oyMec9Rcwkuwvwic2oZZWFapump,"('Ar2Y6o_EaX1w1_1765553823000',)",1.0681663870000002,-0.007813377000000177,-0.7314756479039229,-42.12,1.16,-17.9
2025-12-12,2025-12-12 23:28:26,CmmabyBWhZCctBcWjP6UknTfZrTBRBosgLmbAJHxpump,"('Ar2Y6o_Cmmaby_1765556906000',)",0.3713468219999999,0.07010473100000009,18.87850571129975,-8.53,-30.27,-34.93
2025-12-13,2025-12-13 02:06:41,DFXXX99nFZ5UPoCVSKPND4qTsPKq9tNYcnEYivx7TC3S,"('Ar2Y6o_DFXXX9_1765566401000',)",0.520837543,0.006621327000000066,1.2712845087666935,-30.15,-13.62,-17.11
2025-12-13,2025-12-13 04:36:09,3kgoYs4RN7sEuDSmZEaEMjVzqDr5eUnF7DuJksBTQnkf,"('Ar2Y6o_3kgoYs_1765575369000',)",0.579839987,0.314257683,54.197311335135645,-24.02,2.72,-35.76
2025-12-13,2025-12-13 07:08:06,2DVEQWoYzktVGD7WhU1q4jNHgxziXLh3XzMcbzySpump,"('Ar2Y6o_2DVEQW_1765584486000',)",0.7804739650000001,0.562989749,72.13434070155049,-33.16,-39.41,-50.5
2025-12-13,2025-12-13 07:49:13,2U6CBVBFyARHxKUoDw8nggf7GUEoL4CygNoJXd9Fpump,"('Ar2Y6o_2U6CBV_1765586953000',)",0.479260786,0.20809650300000004,43.420306663687704,-17.8,-23.55,-20.15
2025-12-13,2025-12-13 15:03:23,99woN1sJXGp2MDzywkvH4aHTWKB4aFJFeBeSSeMPpump,"('Ar2Y6o_99woN1_1765613003000',)",0.362798191,-0.044047104999999975,-12.140938431525965,-23.15,-16.97,-20.35
2025-12-13,2025-12-13 15:34:58,6hiNmxF3nshfQqELzcgcrQ7BPQXArfcaoSMsDCokpump,"('Ar2Y6o_6hiNmx_1765614898000',)",0.858202272,0.3831574980000001,44.64652570856863,-29.38,-10.05,-16.82
2025-12-13,2025-12-13 18:12:34,Ap5xezr7XymYd8ymW9tbDUsRZUtntWyhd2w9eDz2pump,"('Ar2Y6o_Ap5xez_1765624354000',)",1.140048158,-0.09394167699999989,-8.240149886720829,-36.77,-34.13,-18.65
2025-12-13,2025-12-13 18:34:59,2JEbQQgLsYeZ9sMKRhbUjTBHipE6gHpQrqRCGMRbpump,"('Ar2Y6o_2JEbQQ_1765625699000',)",0.5470770009999999,-0.014485510999999951,-2.6478011273590267,-20.98,0.95,-17.34
2025-12-13,2025-12-13 23:17:11,7xcwq2PAD6buXTM2cuevgYqGCjvp3kGPux7Dkmfmpump,"('Ar2Y6o_7xcwq2_1765642631000',)",0.550735008,0.30553360900000004,55.477426450435495,-11.42,-16.32,-18.19
2025-12-13,2025-12-13 23:22:39,Ap5xezr7XymYd8ymW9tbDUsRZUtntWyhd2w9eDz2pump,"('Ar2Y6o_Ap5xez_1765642959000',)",0.606179242,0.03677617,6.066880462396302,-18.65,-8.24,-37.04
2025-12-14,2025-12-14 02:30:54,3bPfgjyRYEiXaBBv6rYGexGZpJByH3Hwh2w287k6pump,"('Ar2Y6o_3bPfgj_1765654254000',)",1.6900810750000002,1.1363804589999997,67.23822163383491,-9.91,-5.99,-31.98
2025-12-14,2025-12-14 07:03:54,Gbz4HzY4KunK96e8dART7GhbV4bEjYSUXEA2cy2qpump,"('Ar2Y6o_Gbz4Hz_1765670634000',)",1.721163072,0.5572455550000002,32.37610451126389,-8.16,-1.41,-14.98
2025-12-14,2025-12-14 07:12:24,HnXDnwTa68tRhLRZdJkVRLAeYrUkCYgFgDavtwD1pump,"('Ar2Y6o_HnXDnw_1765671144000',)",0.5980508950000001,-0.018048558000000048,-3.0178966624571384,-18.48,-7.79,-17.77
2025-12-14,2025-12-14 07:35:55,516h3AJBX72YZvEGDJWsUaGePuub53kLVKH2NWeHpump,"('Ar2Y6o_516h3A_1765672555000',)",0.437535668,-0.007498813999999965,-1.713874901737146,-13.56,-7.8,-35.33
2025-12-14,2025-12-14 08:14:43,8MKQPFqH2dVRnc8rPK3u2JhrpvrrBHowiCHwBCPqpump,"('Ar2Y6o_8MKQPF_1765674883000',)",0.527604319,0.07799346899999993,14.782568336026058,-9.34,-37.52,-36.09
2025-12-14,2025-12-14 08:51:51,84X6Y6LnkNYkaRXBf5Nnq2phaMq9rH4U82Z8sEPJ1aCR,"('Ar2Y6o_84X6Y6_1765677111000',)",0.3550791739999999,-0.013773332999999888,-3.8789470091534826,-18.36,-0.46,-16.47
