Date,Time,Token,cycle_id,Vol Buy,Profit,Margin (C4) %,Sum Margin (C1+C2+C3) %
2025-12-04,2025-12-04 06:19:55,63uUteCL16dbwCwwK4K885SEeNmYm5iCK2UY8dNppump,"('Ar2Y6o_63uUte_1764803995000',)",1.742563053,0.18812094700000004,10.795646486141814,-33.32
2025-12-04,2025-12-04 06:22:59,Axa4Ebtf7Q2yvyQ8dMidu6Qf17yZtsutAKEuKgdKpump,"('Ar2Y6o_Axa4Eb_1764804179000',)",0.6724768700000001,0.058858317999999854,8.75246727816822,-45.74
2025-12-04,2025-12-04 06:29:24,H1oA37oHXp6WFRygKxLd7Bua3Kfzew8bKy2kTMSKpump,"('Ar2Y6o_H1oA37_1764804564000',)",0.8695067690000001,0.10919048399999987,12.557749737311113,-12.69
2025-12-04,2025-12-04 06:32:42,HzTpFozNhZ51Vra4jDg8J5uYxvRpA6dv7vey2M4tpump,"('Ar2Y6o_HzTpFo_1764804762000',)",0.734476025,-0.03893739600000001,-5.301384207877993,-27.48
2025-12-04,2025-12-04 06:36:05,2fkv2zWdTbVqyvSWYeDJ2tqDVu9Xeai4ZmzqoZzppump,"('Ar2Y6o_2fkv2z_1764804965000',)",0.970688037,0.007216860000000103,0.74347882377375,-10.38
2025-12-04,2025-12-04 06:39:59,AWhsnTdcBp46mSnqWBBzGY5BKhQxWHAh3RhiM43ypump,"('Ar2Y6o_AWhsnT_1764805199000',)",1.613943059,-0.2645092189999998,-16.389005642112917,-15.83
2025-12-04,2025-12-04 06:46:53,DhYDM3spgZm7mvC7BnJxWqmSiSRt8v4hADN4DVLQpump,"('Ar2Y6o_DhYDM3_1764805613000',)",1.157005391,0.019523589000000063,1.687424203194578,-27.8
2025-12-04,2025-12-04 06:51:10,8N1jS2p4UXQrbnMiWyuckHqMwp66AGLpAFDd54GPpump,"('Ar2Y6o_8N1jS2_1764805870000',)",0.619290103,-0.07547602600000003,-12.187507217437323,-28.41
2025-12-04,2025-12-04 06:55:44,BW4hb8LVQ4XdPdkNRuHPkxvjVKYiqPmxnwBwre22pump,"('Ar2Y6o_BW4hb8_1764806144000',)",0.775207154,0.386422489,49.84764227291948,-18.08
2025-12-04,2025-12-04 06:58:08,FXqbuoF4Pg6wWSmeMP3Qp6WVy8fzivqxgSgZYT9AvW2S,"('Ar2Y6o_FXqbuo_1764806288000',)",0.470403292,-0.14881501999999996,-31.6356246928646,-46.07
2025-12-04,2025-12-04 07:17:17,E23qZatCvTpnxbwYuKQ7ZeGNwdiPe2cKzdojPjDpump,"('Ar2Y6o_E23qZa_1764807437000',)",0.554204363,0.012173188999999973,2.1965162695768914,-33.26
2025-12-04,2025-12-04 07:18:41,HV8sQXqHdZwYAyLQVAFwgM2mK9sHXsf5W2h3JSJ5pump,"('Ar2Y6o_HV8sQX_1764807521000',)",0.438427798,-0.009803210000000007,-2.235991888452294,-48.37
2025-12-04,2025-12-04 07:29:58,4cUjAyayza8r7fo4VoR71DNSsiVgw6zQdEdeYQG7RDvS,"('Ar2Y6o_4cUjAy_1764808198000',)",0.809753826,-0.02265101199999997,-2.7972713771407323,-21.47
2025-12-04,2025-12-04 07:31:20,d1PXzrWJuHgGUmM8vxVtTg3hifTZa6eGqdnLtjGpump,"('Ar2Y6o_d1PXzr_1764808280000',)",1.550905538,0.14454583199999993,9.320092581937761,-37.88
2025-12-04,2025-12-04 07:34:16,3BRC7ZfRXXfXNFwYkQr1dJCPNZKDRYc4n7KGwrtzpump,"('Ar2Y6o_3BRC7Z_1764808456000',)",0.835289847,-0.00924439499999996,-1.1067290034952335,-31.35
2025-12-04,2025-12-04 07:37:37,Axa4Ebtf7Q2yvyQ8dMidu6Qf17yZtsutAKEuKgdKpump,"('Ar2Y6o_Axa4Eb_1764808657000',)",0.734706186,0.127778336,17.39175992183629,-36.64
2025-12-04,2025-12-04 07:40:41,d1PXzrWJuHgGUmM8vxVtTg3hifTZa6eGqdnLtjGpump,"('Ar2Y6o_d1PXzr_1764808841000',)",1.305272551,-0.052222047000000105,-4.000853841597417,-37.03
2025-12-04,2025-12-04 07:51:46,CRCTEPK5gT1cKMoKR1cumjruwhZ2J5jKzGckgCAFG9EK,"('Ar2Y6o_CRCTEP_1764809506000',)",0.6411080520000001,0.012654274999999937,1.9738131443714786,-11.87
2025-12-04,2025-12-04 07:55:41,4cUjAyayza8r7fo4VoR71DNSsiVgw6zQdEdeYQG7RDvS,"('Ar2Y6o_4cUjAy_1764809741000',)",0.763915394,0.35418748300000014,46.364752665267034,-34.05
2025-12-04,2025-12-04 07:57:36,5abiPeWqRLYb21DWNGYRFwrABML24dYuGn39ZpPYpump,"('Ar2Y6o_5abiPe_1764809856000',)",1.340056892,-0.33993912299999995,-25.36751424729809,-16.93
2025-12-04,2025-12-04 07:58:19,HV8sQXqHdZwYAyLQVAFwgM2mK9sHXsf5W2h3JSJ5pump,"('Ar2Y6o_HV8sQX_1764809899000',)",0.486818112,0.026442438000000013,5.431687389642564,-54.81
2025-12-04,2025-12-04 07:59:27,CNCJuFfSAujUJuyjY44Yeb2whmUv8hecyXhdEL5cpump,"('Ar2Y6o_CNCJuF_1764809967000',)",0.483325642,0.103502657,21.41468360166167,-27.35
2025-12-04,2025-12-04 08:12:58,FVVybMgz4EbeXToGPMgfnNtjHEwXw48L65nvNR7opump,"('Ar2Y6o_FVVybM_1764810778000',)",1.587372281,0.01366290800000014,0.8607248698706577,-32.56
2025-12-04,2025-12-04 08:13:14,CZme2ojn1mfgA3xQYnHZBvnMzZZyRTenVZj7QyYzpump,"('Ar2Y6o_CZme2o_1764810794000',)",0.5939831670000001,0.1663345719999999,28.003246765408736,-39.37
2025-12-04,2025-12-04 08:17:06,iFtdeYK2NM3VdgLcoX9ERwPnJR3n1Tk3RNwhdpqpump,"('Ar2Y6o_iFtdeY_1764811026000',)",0.455762719,0.021971458,4.820810716639595,-36.76
2025-12-04,2025-12-04 08:25:04,d1PXzrWJuHgGUmM8vxVtTg3hifTZa6eGqdnLtjGpump,"('Ar2Y6o_d1PXzr_1764811504000',)",1.447356029,0.10975066199999994,7.582837933513035,-16.04
2025-12-04,2025-12-04 08:30:19,3BRC7ZfRXXfXNFwYkQr1dJCPNZKDRYc4n7KGwrtzpump,"('Ar2Y6o_3BRC7Z_1764811819000',)",0.815819686,-0.08049706599999995,-9.867016864312337,-47.85
2025-12-04,2025-12-04 08:37:39,C5N8FQUqDJDAjqo8VBgRryrqimZKfGerhMeHpFispump,"('Ar2Y6o_C5N8FQ_1764812259000',)",0.479793943,-0.008692998000000007,-1.8118190374904353,-31.21
2025-12-04,2025-12-04 08:55:05,927AoKzAgJ9rFD9GU5fJNL6bjfEHXiysJuBzBsCipump,"('Ar2Y6o_927AoK_1764813305000',)",0.824807083,0.014277931999999938,1.731063213966112,-35.06
2025-12-04,2025-12-04 09:03:50,Axa4Ebtf7Q2yvyQ8dMidu6Qf17yZtsutAKEuKgdKpump,"('Ar2Y6o_Axa4Eb_1764813830000',)",0.769066956,0.316798174,41.192534866886156,-37.66
2025-12-04,2025-12-04 09:11:05,FVVybMgz4EbeXToGPMgfnNtjHEwXw48L65nvNR7opump,"('Ar2Y6o_FVVybM_1764814265000',)",1.309509203,0.13721204600000014,10.478127659252513,-24.28
2025-12-04,2025-12-04 09:24:08,AfCAvSUHPUsf9Z826AbQ9hmRq1px6of24hcEqd2Gpump,"('Ar2Y6o_AfCAvS_1764815048000',)",0.751157199,0.025370168999999998,3.3774779811435978,-39.02
2025-12-04,2025-12-04 09:36:33,83RPHgc3oUNsBZmxkeBE7HcFq8ZA3gv57nRsfKeZpump,"('Ar2Y6o_83RPHg_1764815793000',)",0.47024499,0.12227646000000003,26.002714032104844,-30.89
2025-12-04,2025-12-04 09:39:31,FqKdy3CtWSKKiJa8aaUbSbSmVhBKz3EiM52Et242pump,"('Ar2Y6o_FqKdy3_1764815971000',)",1.338194484,0.003903922000000115,0.29173054041673324,-19.09
2025-12-04,2025-12-04 09:41:18,FVVybMgz4EbeXToGPMgfnNtjHEwXw48L65nvNR7opump,"('Ar2Y6o_FVVybM_1764816078000',)",1.2556808330000002,0.050591902999999716,4.029041590061421,-29.19
2025-12-04,2025-12-04 09:41:35,5isxckSAPRVCHEQNJDycygv4w6trfcaurbSqf3P2pump,"('Ar2Y6o_5isxck_1764816095000',)",0.3776075319999999,0.013076098000000091,3.4628806080065413,-23.88
2025-12-04,2025-12-04 09:42:27,Hoi9Lo8s2PP7EM9mv9bZjQ3aSB7ijyS238sTqQjbpump,"('Ar2Y6o_Hoi9Lo_1764816147000',)",0.6395082609999999,0.014243282000000135,2.227224082723794,-32.0
2025-12-04,2025-12-04 09:44:05,HxoHqGYMTMKwMnyFEjJZG9dP7siNJZrSbjaWNaDupump,"('Ar2Y6o_HxoHqG_1764816245000',)",1.399040654,0.10361487400000002,7.4061374631076315,-11.05
2025-12-04,2025-12-04 09:45:08,AfCAvSUHPUsf9Z826AbQ9hmRq1px6of24hcEqd2Gpump,"('Ar2Y6o_AfCAvS_1764816308000',)",0.735296435,-0.02931941799999993,-3.9874282812210198,-40.1
2025-12-04,2025-12-04 09:55:38,5isxckSAPRVCHEQNJDycygv4w6trfcaurbSqf3P2pump,"('Ar2Y6o_5isxck_1764816938000',)",0.362000074,0.045684799,12.620107641193465,-19.08
2025-12-04,2025-12-04 10:03:20,3BRC7ZfRXXfXNFwYkQr1dJCPNZKDRYc4n7KGwrtzpump,"('Ar2Y6o_3BRC7Z_1764817400000',)",0.8394177230000001,-0.02755162600000005,-3.282230675513156,-21.77
2025-12-04,2025-12-04 10:12:45,G2ZzkLiVnCHk7gAHkx4NQNaxTqEpkA474Hk5opVgpump,"('Ar2Y6o_G2ZzkL_1764817965000',)",1.171731525,-0.09575894000000007,-8.172430113630345,-17.25
2025-12-04,2025-12-04 10:13:41,7Wyggv5eayo6bMaK4Z3WpGoMCNUFh4fCjcXSztGrpump,"('Ar2Y6o_7Wyggv_1764818021000',)",0.60684027,0.081469346,13.425171338744542,-53.98
2025-12-04,2025-12-04 10:17:24,5iba93uLNB87rubMCfTVUftC2qnKWByVEczd838Dpump,"('Ar2Y6o_5iba93_1764818244000',)",0.483158186,-0.009279382999999974,-1.9205683084504284,-39.94
2025-12-04,2025-12-04 10:20:42,7Wyggv5eayo6bMaK4Z3WpGoMCNUFh4fCjcXSztGrpump,"('Ar2Y6o_7Wyggv_1764818442000',)",0.584036094,-0.17149506400000003,-29.363778328399004,-45.28
2025-12-04,2025-12-04 10:25:03,9HPRdndie16roFtUnw9ndt5PumZvghesNVNFVT91pump,"('Ar2Y6o_9HPRdn_1764818703000',)",0.5084739409999999,0.0022227490000000794,0.4371411828163048,-12.06
2025-12-04,2025-12-04 10:25:18,DdcuBxJfrMdFVn4xBKHaDWeWDb8Lr9PyvPH7Egmepump,"('Ar2Y6o_DdcuBx_1764818718000',)",1.311331361,0.1759409730000001,13.416972874486156,-61.62
2025-12-04,2025-12-04 10:30:21,DhYDM3spgZm7mvC7BnJxWqmSiSRt8v4hADN4DVLQpump,"('Ar2Y6o_DhYDM3_1764819021000',)",1.493424138,0.464394395,31.095948109016035,-35.67
2025-12-04,2025-12-04 10:32:39,BAC8T1JNqYPsCu2q5Si15YLxWa9Z1jQqjyJsxRTMpump,"('Ar2Y6o_BAC8T1_1764819159000',)",0.615415766,0.06917079799999992,11.239685724918512,-27.48
2025-12-04,2025-12-04 10:39:45,DUdfMLdpmHkizrNYNqUxZP1fa1Cr5xJAVrfrWWqcpump,"('Ar2Y6o_DUdfML_1764819585000',)",0.892922196,0.021214010999999977,2.375796132634156,-44.63
2025-12-04,2025-12-04 10:41:54,FtFSvVwiPyYzMqPTwon3pHqYS31MyMF8z17sNqMUpump,"('Ar2Y6o_FtFSvV_1764819714000',)",0.842698698,0.051407482000000004,6.100339554577074,-38.98
2025-12-04,2025-12-04 10:48:23,AHiy88VMPVPyS9w4avBwhxMW7hLBqLaasCzxjdxxpump,"('Ar2Y6o_AHiy88_1764820103000',)",0.449592909,0.11550190300000002,25.69033022716113,-87.17
2025-12-04,2025-12-04 10:51:41,AAidRBdTAvpztJHYeuEctjBoFRfkmngvhCcxRBNKpump,"('Ar2Y6o_AAidRB_1764820301000',)",0.57012854,0.08106535699999995,14.218785995172237,-54.97
2025-12-04,2025-12-04 10:52:11,3BRC7ZfRXXfXNFwYkQr1dJCPNZKDRYc4n7KGwrtzpump,"('Ar2Y6o_3BRC7Z_1764820331000',)",0.655159534,-0.16269718200000005,-24.83321596599097,-14.26
2025-12-04,2025-12-04 11:04:17,BNCykVSh4i8qn86ppSEsRNiQkJwH7jQfP1gakfEHpump,"('Ar2Y6o_BNCykV_1764821057000',)",0.783223329,-0.240563812,-30.71458715448962,-52.2
2025-12-04,2025-12-04 11:04:46,JAZpXuHNQVmP9fE2agkvvMqnk7W7MA77EqBwofXopump,"('Ar2Y6o_JAZpXu_1764821086000',)",0.991004094,-0.033883483999999964,-3.4191063594132807,-12.73
2025-12-04,2025-12-04 11:11:21,HxJgR5dV8JbvsjHTfHQuc7yyQ2Q1Pz5u7S866S9Epump,"('Ar2Y6o_HxJgR5_1764821481000',)",0.3624293879999999,-0.06806500999999993,-18.780212712772602,-24.34
2025-12-04,2025-12-04 11:24:11,d1PXzrWJuHgGUmM8vxVtTg3hifTZa6eGqdnLtjGpump,"('Ar2Y6o_d1PXzr_1764822251000',)",0.861863556,-0.023580743999999987,-2.736018228852919,-14.36
2025-12-04,2025-12-04 11:24:18,A7nvzVWsgs5iRLX5zsSyT1yqDypgFaWGJ7hfYFA2pump,"('Ar2Y6o_A7nvzV_1764822258000',)",0.8956059780000001,0.09184371499999988,10.254924292164548,-26.7
2025-12-04,2025-12-04 11:26:20,927AoKzAgJ9rFD9GU5fJNL6bjfEHXiysJuBzBsCipump,"('Ar2Y6o_927AoK_1764822380000',)",0.914254754,0.09720859699999995,10.632550344933723,-34.53
2025-12-04,2025-12-04 11:29:37,G2ZzkLiVnCHk7gAHkx4NQNaxTqEpkA474Hk5opVgpump,"('Ar2Y6o_G2ZzkL_1764822577000',)",1.022405034,-0.45910708199999994,-44.90461869146078,-24.35
2025-12-04,2025-12-04 11:35:03,DdcuBxJfrMdFVn4xBKHaDWeWDb8Lr9PyvPH7Egmepump,"('Ar2Y6o_DdcuBx_1764822903000',)",1.4435593779999998,0.35548766700000023,24.625773793421352,-27.85
2025-12-04,2025-12-04 11:46:40,7Wyggv5eayo6bMaK4Z3WpGoMCNUFh4fCjcXSztGrpump,"('Ar2Y6o_7Wyggv_1764823600000',)",0.382251128,0.037677320999999986,9.856693215565864,-72.13
2025-12-04,2025-12-04 11:53:41,DdcuBxJfrMdFVn4xBKHaDWeWDb8Lr9PyvPH7Egmepump,"('Ar2Y6o_DdcuBx_1764824021000',)",1.5289728449999995,0.08709728900000058,5.696457545653835,-10.32
2025-12-04,2025-12-04 11:54:29,A7nvzVWsgs5iRLX5zsSyT1yqDypgFaWGJ7hfYFA2pump,"('Ar2Y6o_A7nvzV_1764824069000',)",0.874040816,-0.16622665000000003,-19.018179352393084,-11.58
2025-12-04,2025-12-04 11:55:08,5iba93uLNB87rubMCfTVUftC2qnKWByVEczd838Dpump,"('Ar2Y6o_5iba93_1764824108000',)",0.478161289,0.035413933000000064,7.4062735346189985,-58.53
2025-12-04,2025-12-04 12:35:23,GFZbSbL44yr3u2zwU1MECgWvdHEbmCrdG1aPfbRtpump,"('Ar2Y6o_GFZbSb_1764826523000',)",0.489574921,-0.007477298000000021,-1.5273041324761856,-43.15
2025-12-04,2025-12-04 12:37:38,4gmvi8Kg2bVchKAziV1j2yDtHXj268AtSYYyMToBpump,"('Ar2Y6o_4gmvi8_1764826658000',)",1.61594076,-0.11453384699999991,-7.087750357878213,-53.99
2025-12-04,2025-12-04 12:40:23,H9ksqYZQBB2MjqTPUz89Sv8NpsNwTKmoP5mUtiAnpump,"('Ar2Y6o_H9ksqY_1764826823000',)",1.316663745,-0.14891319800000002,-11.309888235739338,-30.26
2025-12-04,2025-12-04 12:52:19,FtFSvVwiPyYzMqPTwon3pHqYS31MyMF8z17sNqMUpump,"('Ar2Y6o_FtFSvV_1764827539000',)",0.948757625,0.06168062299999999,6.501199186673203,-16.58
2025-12-04,2025-12-04 13:02:34,7jiPwY4WMBGVjHNKsLWNmy4qPFqVE49vpTXtdJGspump,"('Ar2Y6o_7jiPwY_1764828154000',)",1.537830778,0.05408020399999991,3.516655068533159,-34.17
2025-12-04,2025-12-04 13:06:52,6qjp6gjfrYBi2prQCtsSHWEG8cvm8Zuu5CotRYdBpump,"('Ar2Y6o_6qjp6g_1764828412000',)",0.500048273,-0.059541067999999975,-11.907064020597062,-40.45
2025-12-04,2025-12-04 13:09:35,3BRC7ZfRXXfXNFwYkQr1dJCPNZKDRYc4n7KGwrtzpump,"('Ar2Y6o_3BRC7Z_1764828575000',)",0.5811772780000001,-0.04486615400000005,-7.719874072571716,-37.98
2025-12-04,2025-12-04 13:10:27,HHETRJStFGhX1T3YJUKm5P6Cgo3acFPbcSpT9cRYpump,"('Ar2Y6o_HHETRJ_1764828627000',)",0.499535108,0.12048444199999997,24.119314152389858,-11.14
2025-12-04,2025-12-04 13:12:26,AfCAvSUHPUsf9Z826AbQ9hmRq1px6of24hcEqd2Gpump,"('Ar2Y6o_AfCAvS_1764828746000',)",0.742539425,-0.08796002700000005,-11.845839296681122,-28.1
2025-12-04,2025-12-04 13:30:25,5Cvdw2oRqJRQQ84HdbDkuXFuVLDTSNJ4gjqC6TUHpump,"('Ar2Y6o_5Cvdw2_1764829825000',)",1.102825534,0.26062283100000005,23.632281169144573,-21.58
2025-12-04,2025-12-04 13:32:24,6o3bmayow1xxmCNemgo16rHi1HvdsS9je1f5ts2Lpump,"('Ar2Y6o_6o3bma_1764829944000',)",0.359957492,-0.03843969799999997,-10.678954836144921,-32.46
2025-12-04,2025-12-04 13:41:39,AAidRBdTAvpztJHYeuEctjBoFRfkmngvhCcxRBNKpump,"('Ar2Y6o_AAidRB_1764830499000',)",0.669952136,0.151821855,22.6615972756597,-79.46
2025-12-04,2025-12-04 13:52:56,BAC8T1JNqYPsCu2q5Si15YLxWa9Z1jQqjyJsxRTMpump,"('Ar2Y6o_BAC8T1_1764831176000',)",0.660537315,0.0012025469999999983,0.1820558767372587,-10.58
2025-12-04,2025-12-04 14:37:18,CAppBX7VvWPU4N5osmteLygWS5BUMfiovyn6LWJjpump,"('Ar2Y6o_CAppBX_1764833838000',)",0.540033707,-0.02214165899999998,-4.100051295501816,-29.16
2025-12-04,2025-12-04 14:50:47,49jp3QGh5tCoqzDbCSVn1J2hhH7kCQmUytwooAuNpump,"('Ar2Y6o_49jp3Q_1764834647000',)",0.377711203,0.025756292999999986,6.819043966773733,-38.02
2025-12-04,2025-12-04 14:57:33,9HPRdndie16roFtUnw9ndt5PumZvghesNVNFVT91pump,"('Ar2Y6o_9HPRdn_1764835053000',)",0.6495992540000001,0.02075305099999991,3.1947467415040944,-17.67
2025-12-04,2025-12-04 15:02:49,DrajYQjC4RtH3gHMcCdZbpsAyngGnKmYEsXqgDKzpump,"('Ar2Y6o_DrajYQ_1764835369000',)",0.487004318,0.055701851000000024,11.437650333112657,-18.94
2025-12-04,2025-12-04 15:03:17,AAidRBdTAvpztJHYeuEctjBoFRfkmngvhCcxRBNKpump,"('Ar2Y6o_AAidRB_1764835397000',)",0.70398098,0.06356911900000006,9.029948365934555,-12.12
2025-12-04,2025-12-04 15:04:59,H9ksqYZQBB2MjqTPUz89Sv8NpsNwTKmoP5mUtiAnpump,"('Ar2Y6o_H9ksqY_1764835499000',)",1.260909656,0.07905335400000002,6.269549418059181,-53.04
2025-12-04,2025-12-04 15:13:53,GFZbSbL44yr3u2zwU1MECgWvdHEbmCrdG1aPfbRtpump,"('Ar2Y6o_GFZbSb_1764836033000',)",0.511696887,0.270092208,52.78363321369981,-34.93
2025-12-04,2025-12-04 15:23:01,2JgL8u8tha5w9WTjVRh4PLjfLokuZKTGbsLsA8NpVfhH,"('Ar2Y6o_2JgL8u_1764836581000',)",0.402357218,0.01932503299999999,4.802954224621364,-26.49
2025-12-04,2025-12-04 15:23:06,J3HHqL57ZcKLB5BBUGFESSxrqRjxm8oMZyRzodURpump,"('Ar2Y6o_J3HHqL_1764836586000',)",0.4581782179999999,-0.10750946299999992,-23.46455129824612,-33.56
2025-12-04,2025-12-04 15:24:26,FtMmMQEaSyXafKW5zbRdfcwrqetwQn4bJn4oVXyqpump,"('Ar2Y6o_FtMmMQ_1764836666000',)",0.486478542,0.10327102500000002,21.22827958154833,-13.58
2025-12-04,2025-12-04 15:32:39,9HPRdndie16roFtUnw9ndt5PumZvghesNVNFVT91pump,"('Ar2Y6o_9HPRdn_1764837159000',)",0.674699453,-0.06318151400000005,-9.36439383774038,-14.73
2025-12-04,2025-12-04 15:45:10,CFP5aFrzMk5BnoGQEpY8mpM3rB8cifdAoRavCfJZpump,"('Ar2Y6o_CFP5aF_1764837910000',)",0.7007516619999999,0.059983644,8.559900354542435,-23.54
2025-12-04,2025-12-04 15:45:26,5orvuvbky2qYvjANGnbphcoqjGyyjn8ZA6vC9vmNpump,"('Ar2Y6o_5orvuv_1764837926000',)",0.490729851,-0.010729590999999983,-2.1864557410019843,-26.54
2025-12-04,2025-12-04 15:50:41,ANL3xRCkQYFsKrBF272aRiafeMUiGco1vnMMce2xpump,"('Ar2Y6o_ANL3xR_1764838241000',)",0.5423075250000001,0.039088133999999886,7.207743244942042,-30.73
2025-12-04,2025-12-04 16:21:31,HHETRJStFGhX1T3YJUKm5P6Cgo3acFPbcSpT9cRYpump,"('Ar2Y6o_HHETRJ_1764840091000',)",0.5385036959999999,0.08164989800000011,15.162365385139367,-39.34
2025-12-04,2025-12-04 16:28:08,4TeYeiiu4iWRW5v8qUwfajPcqGEgBhJDf78oKtAcpump,"('Ar2Y6o_4TeYei_1764840488000',)",1.10469611,0.38024838900000013,34.42108517970613,-18.43
2025-12-04,2025-12-04 16:31:09,H9ksqYZQBB2MjqTPUz89Sv8NpsNwTKmoP5mUtiAnpump,"('Ar2Y6o_H9ksqY_1764840669000',)",1.055914194,-0.2747844720000001,-26.023371364965296,-28.59
2025-12-04,2025-12-04 16:45:44,CNCJuFfSAujUJuyjY44Yeb2whmUv8hecyXhdEL5cpump,"('Ar2Y6o_CNCJuF_1764841544000',)",0.450178686,-0.027739638999999983,-6.16191744804195,-17.86
2025-12-04,2025-12-04 16:46:40,BNCykVSh4i8qn86ppSEsRNiQkJwH7jQfP1gakfEHpump,"('Ar2Y6o_BNCykV_1764841600000',)",0.847598956,-0.03310053300000004,-3.905211629354584,-83.09
2025-12-04,2025-12-04 16:46:47,HxJgR5dV8JbvsjHTfHQuc7yyQ2Q1Pz5u7S866S9Epump,"('Ar2Y6o_HxJgR5_1764841607000',)",0.366513785,-0.017007837999999997,-4.640436102560234,-33.99
2025-12-04,2025-12-04 17:12:44,9HPRdndie16roFtUnw9ndt5PumZvghesNVNFVT91pump,"('Ar2Y6o_9HPRdn_1764843164000',)",0.59361944,0.259510326,43.7166151431968,-24.05
2025-12-04,2025-12-04 17:36:44,E23qZatCvTpnxbwYuKQ7ZeGNwdiPe2cKzdojPjDpump,"('Ar2Y6o_E23qZa_1764844604000',)",0.6592289239999999,0.007329924000000099,1.1118935673399093,-24.28
2025-12-04,2025-12-04 17:40:35,FShr4DSxiN8Y4W8UT5hQY9NTEdEnJ3YpTWJqAobTpump,"('Ar2Y6o_FShr4D_1764844835000',)",0.460802567,-0.025460183999999997,-5.525182762273978,-43.22
2025-12-04,2025-12-04 18:09:06,6FZj2B5LFRoccLVvWKS1SEC6txiUEGUHS4WgurGLpump,"('Ar2Y6o_6FZj2B_1764846546000',)",0.506749097,-0.10364666200000006,-20.453250457395498,-52.98
2025-12-04,2025-12-04 18:10:01,BKUFQTnhsBnzZFBq3s9V9bFwi4EVZd7KXBP3GqY1pump,"('Ar2Y6o_BKUFQT_1764846601000',)",0.871983489,-0.028782657000000045,-3.300825917358631,-20.9
2025-12-04,2025-12-04 18:16:15,CAppBX7VvWPU4N5osmteLygWS5BUMfiovyn6LWJjpump,"('Ar2Y6o_CAppBX_1764846975000',)",0.417946259,-0.10171137199999997,-24.335992920084966,-13.06
2025-12-04,2025-12-04 18:38:22,G2ZzkLiVnCHk7gAHkx4NQNaxTqEpkA474Hk5opVgpump,"('Ar2Y6o_G2ZzkL_1764848302000',)",0.582544507,0.0019966919999999666,0.34275355376408456,-61.12
2025-12-04,2025-12-04 19:39:38,H9ksqYZQBB2MjqTPUz89Sv8NpsNwTKmoP5mUtiAnpump,"('Ar2Y6o_H9ksqY_1764851978000',)",1.444616445,-0.22960714500000012,-15.893986656091272,-31.06
2025-12-04,2025-12-04 19:39:59,3TMktjzxhVyAdM2LiBTFQn7sDksWSS5CMhTPrrtEpump,"('Ar2Y6o_3TMktj_1764851999000',)",0.6063450229999999,-0.13793679699999994,-22.748895722361684,-12.32
2025-12-04,2025-12-04 19:40:56,7jmXRsFYXqdQjjtyo5frkoXXKQNc9AdosxDaNFGBpump,"('Ar2Y6o_7jmXRs_1764852056000',)",1.025359459,0.7059301840000001,68.84709335870086,-56.07
2025-12-04,2025-12-04 19:41:15,AHmm7xHar2RqBAFJ6xB83yoCSui2AUPWa6vGBgGgpump,"('Ar2Y6o_AHmm7x_1764852075000',)",0.988648723,-0.024113977999999925,-2.4390845240589996,-65.14
2025-12-04,2025-12-04 19:46:10,HV8sQXqHdZwYAyLQVAFwgM2mK9sHXsf5W2h3JSJ5pump,"('Ar2Y6o_HV8sQX_1764852370000',)",0.449107568,-0.011087826000000023,-2.4688575276914553,-20.91
2025-12-04,2025-12-04 19:47:47,3ni26V4GwAitUkVmwrjdRBC3htCu7GjzK2pS7b9cpump,"('Ar2Y6o_3ni26V_1764852467000',)",0.6290033169999999,-0.015266778999999842,-2.427138075012702,-24.12
2025-12-04,2025-12-04 19:56:34,C9JF6ePCsuZusWLcLTYiBtCpvsJ8qmc4jCXgxZEypump,"('Ar2Y6o_C9JF6e_1764852994000',)",0.8663475180000001,-0.1631040680000001,-18.82663303249633,-15.89
2025-12-04,2025-12-04 19:57:42,D8ezSnpTQDH3dMnkr4ZNK59uoYmXFU3G7fQrQkGXpump,"('Ar2Y6o_D8ezSn_1764853062000',)",1.511554571,0.05028473199999994,3.326689817538843,-39.3
2025-12-04,2025-12-04 20:05:17,DQFpZ6bx7fyv22CU3QXw4HtCJHJjVesjpmVuaRSLpump,"('Ar2Y6o_DQFpZ6_1764853517000',)",0.996408953,-0.021616689999999994,-2.1694596315013235,-15.45
2025-12-04,2025-12-04 20:11:52,4gmvi8Kg2bVchKAziV1j2yDtHXj268AtSYYyMToBpump,"('Ar2Y6o_4gmvi8_1764853912000',)",1.912895479,-0.4677338689999999,-24.45161662698456,-58.99
2025-12-04,2025-12-04 20:18:49,D8ezSnpTQDH3dMnkr4ZNK59uoYmXFU3G7fQrQkGXpump,"('Ar2Y6o_D8ezSn_1764854329000',)",1.4109612699999998,-0.11843378699999985,-8.39383684854793,-25.9
2025-12-04,2025-12-04 20:21:18,GFZbSbL44yr3u2zwU1MECgWvdHEbmCrdG1aPfbRtpump,"('Ar2Y6o_GFZbSb_1764854478000',)",0.970028419,0.09975537700000003,10.283758191624697,-11.09
2025-12-04,2025-12-04 20:22:16,EXeg6SLxiy7jRBFC67kMW1kZeSGPEvYEqDHLbyzJpump,"('Ar2Y6o_EXeg6S_1764854536000',)",1.304218262,-0.121810384,-9.339723844474124,-15.97
2025-12-04,2025-12-04 20:25:49,9W9oBrz4grvrXWZC1uJZWvNKuyLctj2dUChpbjvkpump,"('Ar2Y6o_9W9oBr_1764854749000',)",1.20459059,-0.08264456800000008,-6.86080139477099,-17.16
